duration,event,age,credit_amount,rate
6,0,53,8693,0.08946800415560954
56,0,45,15582,0.19930611235119539
23,0,23,8843,0.2318432808780861
31,0,51,16796,0.05737292528742075
38,0,61,13280,0.20024295131816944
39,0,30,2977,0.10489596324814553
4,0,56,17729,0.1395385219701541
52,2,29,8464,0.06221484261078332
38,0,61,14256,0.10886950840429332
59,0,35,6013,0.07241960460205304
29,0,49,15153,0.09657237208421653
37,2,62,18037,0.05655822751150477
28,0,45,1041,0.2377758949108632
53,0,40,14826,0.22906432099182722
50,2,42,15102,0.1801990307795468
54,0,32,6200,0.11504084340512773
31,1,22,8233,0.23866026274396684
48,2,43,8463,0.24436312393441595
23,0,55,9216,0.20890621093674655
29,0,28,8674,0.18632123569747794
46,0,61,18123,0.11575971062092863
7,0,54,18670,0.22665649708486496
43,0,50,18905,0.14998297857556742
3,0,35,9736,0.17646974164751777
36,0,52,14072,0.08464881042139585
30,0,64,859,0.0542873397930493
29,0,33,855,0.24750330872414572
31,0,48,14736,0.17429578168246873
31,0,39,13446,0.1870614907200498
26,0,47,2382,0.060078227896622385
28,0,32,13433,0.13429684028391123
35,0,33,12799,0.1068510734174911
46,0,59,15052,0.217129162875896
34,0,28,10513,0.14710661594854663
39,0,57,15338,0.1269029349364247
50,0,24,15372,0.07957018312835917
59,0,60,12092,0.12670940810196663
9,0,58,11227,0.12241541930859941
43,0,61,16049,0.20740014592658235
15,0,64,3917,0.21950405611677254
14,0,62,19667,0.12584811192860504
48,2,30,17932,0.1320569717276049
6,0,59,10909,0.24504502275157508
51,2,64,18114,0.12563955256639703
46,0,45,14577,0.17572335202138167
59,0,48,8703,0.07695912211195387
41,2,59,8920,0.1357773641709945
52,0,55,12383,0.09831953881344607
9,0,56,5388,0.09858230503523868
53,0,64,11272,0.09681542351412419
12,2,57,8516,0.1449396856174045
20,1,63,10917,0.10882859928539848
10,0,61,8410,0.21335888630554894
25,0,45,2258,0.13974316598046627
45,0,46,14475,0.060971262809311116
18,0,44,10132,0.13773026016702172
49,0,35,4325,0.06984323808070073
37,0,50,4890,0.07943045172986835
38,0,47,10562,0.07705929744939558
56,0,30,16058,0.20856129974262827
27,1,58,5467,0.13590927931505542
22,0,38,17051,0.05019530850768925
59,0,41,16047,0.15234199584077968
34,0,57,864,0.09024920926413459
38,2,47,3186,0.1934669619954874
19,0,25,14866,0.23832595525622063
15,0,34,11267,0.08406856854148581
12,0,41,2739,0.10529239926882744
15,0,53,19820,0.1924565307469555
14,0,34,692,0.1764748506770087
45,0,41,8364,0.21566656116742028
6,0,46,766,0.1798368422065426
38,2,44,18180,0.08819269395719956
57,1,29,9587,0.2170712517724177
46,0,43,12615,0.08216157273901417
25,0,61,16375,0.06676438637391974
6,0,49,5602,0.23790140067296767
50,0,55,6572,0.1667600933230946
3,0,53,12761,0.1162311199362671
41,0,24,18530,0.10127517058364932
41,0,41,4147,0.06694091138123476
13,0,35,8712,0.16199252598822023
45,0,43,5673,0.2240596620427513
13,0,22,4178,0.18598477566559896
15,2,31,4371,0.20240369031563216
49,0,26,9452,0.16968472010618318
58,0,23,2653,0.05197688065184358
18,0,39,12725,0.139018423725484
55,0,55,4088,0.05715771384343891
55,0,35,10361,0.0662605743686031
46,2,55,5053,0.0851422819663071
10,0,43,9092,0.2278756237403054
20,0,50,3370,0.09302417940288983
41,0,33,4174,0.14035263323360528
59,0,39,6915,0.22529569427920304
49,0,35,14137,0.18562347646062982
26,0,39,8767,0.0765298517581538
16,2,63,7332,0.1424678553003577
57,0,25,11721,0.20418739350585047
18,0,59,19426,0.13877699719640396
22,0,61,16285,0.09348502473685504
57,0,21,8312,0.1787021467783153
35,0,38,10442,0.13151093200171848
18,0,47,4820,0.15275145941099516
3,0,34,14718,0.07499499220570771
27,1,27,17263,0.23100884169308994
59,0,38,17287,0.23420760738225077
27,0,55,4569,0.1106486207780309
42,0,42,15103,0.1085220313983501
17,0,57,3778,0.08412037498141284
47,0,37,689,0.16716640419524403
47,2,50,14511,0.08981087296640333
37,0,55,8789,0.17289819546002572
46,0,50,6313,0.23914687402995988
35,0,40,10343,0.08616848162642826
24,2,58,8638,0.09518102599552601
45,0,28,5237,0.0682381583590057
50,0,25,9295,0.1129845805198952
50,0,22,1193,0.22632346386576246
15,1,52,15779,0.05319036661388006
41,0,36,18770,0.17725518777670773
3,2,26,11698,0.12680493809053883
35,0,29,12610,0.11350912010292524
35,0,22,14957,0.08443941423505683
23,0,39,9972,0.21654591846228088
59,0,49,19756,0.21455785553771783
53,0,32,6131,0.05818179216369095
5,0,32,14363,0.16531399787755702
14,0,63,5994,0.13299172954456595
14,0,23,5937,0.05124828143517264
54,0,57,8945,0.11106737491854286
32,0,23,15455,0.087603966974933
44,0,55,8458,0.20268976742871225
49,0,64,17073,0.13946282167158067
46,0,34,7969,0.20960096998154937
8,0,30,8900,0.24376361427873322
10,0,31,10645,0.13027650556316084
25,2,38,13360,0.16108070404950492
22,0,32,9003,0.2445781080265012
45,0,32,10062,0.08325515042464907
11,0,28,1702,0.06083497984247173
24,1,62,2987,0.14392340184611202
16,0,33,3234,0.1475739258843675
13,1,24,14711,0.23580482370316141
12,2,34,7681,0.14112667418734048
14,0,44,9151,0.13879528591327067
35,0,26,10984,0.14962328851596124
26,0,42,7255,0.1391239814215297
27,1,64,2938,0.22975313827801913
30,0,51,9620,0.17356091563819726
45,2,36,7211,0.20926018037869326
52,0,60,11849,0.08092456779820999
33,0,35,12767,0.22519518846801823
39,2,21,15258,0.2440092839244452
45,0,31,10522,0.24137589283056565
42,2,21,18219,0.2465547970613513
10,1,42,19973,0.18946618870589133
59,0,37,13842,0.1843009467087115
12,0,24,18667,0.06346777137881231
26,0,38,19888,0.10658414849260019
40,0,29,16788,0.20741033088694616
25,1,60,3571,0.12221974572326473
16,0,47,13616,0.17410397371772135
55,0,33,3509,0.16729775373596625
7,0,54,6239,0.16614234017019328
17,0,58,15913,0.12408670490934988
59,0,54,11045,0.22696445082852784
44,0,24,12853,0.09979102580634854
7,0,43,8241,0.20407373092630265
46,0,24,17311,0.05507559973634235
58,0,48,7276,0.2176812751408892
8,0,53,13739,0.20162348825765658
26,0,22,15582,0.24578997308985634
29,0,54,745,0.07415551217766923
10,0,31,17000,0.21072177163848377
14,0,25,13617,0.1118050366737651
12,2,33,4334,0.09958599099097783
13,0,64,4627,0.09100706027910793
26,2,33,1857,0.19368563283650098
29,0,24,9215,0.23849166514715386
16,0,24,1599,0.1804338585218614
19,0,59,13984,0.1031617644428276
13,2,49,1924,0.12996620245669005
48,0,29,13297,0.09820451674071502
15,2,48,14777,0.06395750159516261
54,0,21,7959,0.20346488407980218
33,0,51,7317,0.07089325147167663
48,0,58,14404,0.1798611219354202
39,0,55,18093,0.13565444365498594
18,0,29,18911,0.06452961351230722
37,0,36,12627,0.11030179852719556
18,2,44,5000,0.06509034263570922
9,0,24,7354,0.1758518549633269
17,0,57,2828,0.18343738826993233
18,1,47,1050,0.22895279339894725
10,0,27,3132,0.1072326022700779
4,0,54,15543,0.0852329311987933
56,0,53,9423,0.14491817753097014
32,0,28,11550,0.21288240076827958
25,0,44,6315,0.16316681523149357
56,0,34,1674,0.23879442188050382
15,0,32,9615,0.06774832309476089
25,0,56,8959,0.19385282373709783
51,0,22,2144,0.1826181479123784
39,0,39,13439,0.09868192378085497
25,0,32,5315,0.09158359806374737
17,2,35,10355,0.12640413390035682
5,0,39,7269,0.11450433940309196
7,1,46,2364,0.1169956958473776
12,2,37,18709,0.19444159136873335
47,0,44,12726,0.06806130996085294
39,0,52,6292,0.1996654839850877
27,0,28,4942,0.1498826165818425
47,0,39,1439,0.08479692055801569
12,0,44,15633,0.18389313906410437
15,0,37,6565,0.12475600688620553
25,0,45,4784,0.07658778164513023
55,0,56,18769,0.1675642944393328
38,0,47,19975,0.11398757967992612
51,1,41,8831,0.10671650488664464
17,0,50,12181,0.14555720820930473
51,0,64,16462,0.15397163480088694
7,2,21,12316,0.1905721791836416
15,0,46,5711,0.14843519768579616
32,0,21,15344,0.15670222662713157
5,0,62,3147,0.16408864558908093
51,0,53,11167,0.23545302532906615
52,0,59,10184,0.07025073225437217
33,0,46,12084,0.18267949347309975
20,0,39,14184,0.057474399206424054
8,0,21,1662,0.1018225014341021
38,0,47,16981,0.20818720838052052
33,0,60,6425,0.12227465358840206
46,0,27,5200,0.05533949060120289
37,0,31,10889,0.15266721021537505
10,0,44,19739,0.13754703794616946
9,2,44,16777,0.23536726079515163
47,0,39,10040,0.23844327930730236
12,0,27,11965,0.10575988755461892
56,2,42,10294,0.21406285103945294
9,2,43,13835,0.15294688855321714
44,0,29,17241,0.15803342920562458
58,1,47,3249,0.07282596260611136
28,0,59,8442,0.21730536745553702
6,0,24,11574,0.1711906349223425
52,0,24,15268,0.24103948525053626
13,0,45,2366,0.20658058195846846
33,0,55,11569,0.1433242734619215
59,0,25,15608,0.22145543817497398
45,0,62,3140,0.11364320057520703
5,0,41,3852,0.22259559987042304
49,0,25,1142,0.07317102004871766
12,0,40,17080,0.11730530159669478
45,0,40,18716,0.22364869396297876
38,0,38,9648,0.054793733086230506
19,1,46,17396,0.22371756295961792
27,0,31,12095,0.05801745631861004
9,0,64,19679,0.18177913876723656
59,0,33,2615,0.17762402883253225
16,0,59,13646,0.06150703391992407
20,0,57,14626,0.21764311185356527
31,1,39,13091,0.06718392080934953
41,0,29,10143,0.2202743195525741
31,0,63,4566,0.2466258015416295
31,0,46,3803,0.18442421051169855
36,0,35,13024,0.2360537090291967
51,0,27,11800,0.17506409767206338
25,0,35,10023,0.24620914127476995
50,0,49,1261,0.20936835841524382
47,2,43,7858,0.18585557884325965
57,1,23,17418,0.2477816905826285
55,0,55,13807,0.14677138981331467
48,0,35,15316,0.14673301290780771
17,0,29,2157,0.22032791433946614
47,0,51,9323,0.1848579083052424
44,0,53,10325,0.07884238188368842
19,0,57,15681,0.11159462283113182
41,0,21,15283,0.16694106627790373
17,0,38,2391,0.05320150501288981
32,2,32,16684,0.1520789855374341
48,0,46,1283,0.09678750319669074
13,2,63,10055,0.09735938352645233
22,1,26,5329,0.22906768405750233
48,2,49,7375,0.10643728448524437
28,0,40,8820,0.2296482711573945
57,0,41,11661,0.1567441326765166
3,0,62,1134,0.23557318397645582
44,1,53,3000,0.19584489225185636
49,1,25,13942,0.13280433782184242
55,0,40,2283,0.057037318555608764
11,0,53,5264,0.22832896620693816
59,0,25,16473,0.19146799321253566
25,0,43,4641,0.07695202478681712
23,1,42,2966,0.2370305263837938
23,0,24,9835,0.14772368886554055
39,0,63,8636,0.055909289030774634
40,1,37,2939,0.1091751962118436
30,0,32,8529,0.2219607008865223
7,0,24,17046,0.13382292758137665
59,0,23,19669,0.2115566647036876
15,0,29,1779,0.13055421704694725
8,0,53,14251,0.07678996496584725
37,0,32,13914,0.08892406648102442
26,2,40,15447,0.22624127425609414
38,0,50,15486,0.08624757373190481
52,0,35,13563,0.23708903127709097
8,2,38,17470,0.10770828335018663
19,1,42,5814,0.24432738025871903
32,2,60,2991,0.069366792308571
47,1,61,7541,0.15967869978110794
37,0,33,4316,0.05711651159738554
24,0,32,4073,0.10131840192184156
37,0,38,1362,0.22107119626810684
58,1,29,11071,0.08740130827242357
30,0,46,16566,0.22830514572393612
53,2,44,2019,0.1679614358546625
47,2,41,13378,0.19531600104000768
20,0,41,18125,0.12188274002454408
17,0,58,9854,0.24697981521395795
46,0,27,4330,0.21531523422216292
14,0,54,13616,0.23234859127687435
22,0,46,4663,0.07916668192318144
16,0,55,3031,0.10336151199572481
37,0,46,9949,0.21819870674765007
19,0,54,782,0.18390285406198237
40,0,47,6735,0.12696938999597235
56,0,52,15792,0.14287367572764045
50,0,39,3747,0.1377074774876655
57,0,60,10565,0.1615702811318458
4,0,33,19720,0.14780652766732305
28,0,52,4754,0.14094441928684237
15,0,35,5953,0.11553715205439422
55,0,55,14186,0.13977305589588507
43,0,57,14920,0.08549442997305784
21,0,29,10003,0.08817331967102321
35,0,48,14658,0.18765766346686152
37,1,44,12805,0.2429141820080662
31,2,38,5269,0.09247812413059153
30,0,33,16549,0.2325881855549971
6,2,47,5914,0.17511421205918298
28,0,57,13703,0.24056472836253617
22,0,36,10926,0.12905068034127254
49,2,35,10952,0.18806233554642854
52,0,58,17290,0.15877150260340922
45,2,54,18174,0.24549882944628093
4,0,53,14920,0.06209905227624801
50,0,47,12147,0.06174981035951388
25,0,25,6409,0.22282849878537747
26,0,27,14558,0.0606992735757254
56,0,23,1342,0.23147383340925792
52,0,34,2493,0.06880373096843298
5,0,22,12344,0.07248592727008302
23,0,41,5823,0.11615260493302815
45,0,22,9776,0.19535479070856476
33,0,64,18868,0.16539437927970446
17,0,42,7205,0.2317911309270294
32,0,21,8732,0.1759274775347976
52,0,28,13101,0.16913992227114222
15,0,29,14869,0.16407424699945466
45,0,50,19057,0.1312110954095128
44,0,54,6704,0.17783634025906864
53,0,42,18118,0.24461001118330034
19,0,52,4790,0.2444291601434223
15,0,25,13480,0.07217559354744961
34,0,34,2055,0.14111457053852597
33,0,21,19206,0.16846694619159644
26,0,38,15886,0.19318500958518364
47,0,22,8214,0.11010381104604
48,0,55,18058,0.2465870256051897
17,2,44,2470,0.1330516390184065
48,0,54,7602,0.1070729288437097
16,0,46,9319,0.20601420943571663
26,0,22,13362,0.16761002660039653
4,0,36,13377,0.23090800427713265
22,2,21,1526,0.07127334311853939
57,0,24,16127,0.06093383770284864
28,1,62,3307,0.23862919433568835
43,1,62,18790,0.13919802270511106
9,2,26,8475,0.0932312716250525
39,0,38,10584,0.19861823264140427
24,0,33,8124,0.24948905412074412
45,0,39,7774,0.24974863937899805
55,0,47,9278,0.2426349946500318
33,0,37,5992,0.08131940270840055
8,0,56,18146,0.22006544779859888
30,0,23,12333,0.07484210643998038
10,0,46,9344,0.1213642621690027
28,1,52,14008,0.0856655064558088
6,0,45,1633,0.12120415806798038
39,0,50,12831,0.0995911183252609
20,0,48,3806,0.22936088825469142
14,0,28,4305,0.24754817059689505
3,0,55,13345,0.08475893565018428
53,0,32,9200,0.07593348537851795
50,1,28,3953,0.08287468979776454
49,0,45,1948,0.16313768903962103
6,0,48,12388,0.22641611970682174
22,0,37,10647,0.199100139889828
58,0,23,5133,0.13441136359168143
35,0,64,4676,0.24181085812191527
10,1,56,14980,0.15770844892203795
11,0,42,17838,0.20696739010836446
17,0,36,18769,0.14999839824403322
58,0,59,16260,0.18324801585662326
12,0,36,5123,0.12527753304024958
54,0,30,14763,0.06051016218177696
41,2,32,8027,0.17252340808312855
55,2,45,2692,0.10777085163819292
50,0,53,3806,0.16012735734960387
21,0,35,9212,0.18028272404083207
50,0,29,5966,0.14034247612910788
12,0,62,4014,0.0814134990292968
19,1,25,15530,0.21103595314832213
15,0,45,1353,0.08449077055205945
10,0,28,19130,0.07586488025294989
8,1,49,8348,0.11347135820234139
13,2,37,6885,0.06164065232384826
9,0,24,6617,0.1206447184593375
24,0,28,13645,0.20151758055342184
7,0,42,18405,0.20806041163178973
6,0,27,5755,0.14134433803674973
59,0,46,18558,0.08672692166567927
7,0,56,18220,0.24474876344310287
7,0,33,18729,0.21476398723831186
4,2,62,12545,0.05104821793907848
10,0,53,779,0.17140269171959333
33,0,24,6552,0.23905067946153408
50,0,41,10618,0.23584266333513215
44,0,45,16028,0.12988624226031448
36,0,45,855,0.17227082350144307
7,1,41,11849,0.17326624349919312
47,0,36,12287,0.1959996759719938
5,0,46,1306,0.23829948438113768
38,1,50,10414,0.14329134964731416
26,0,58,8638,0.06234476410468706
53,0,25,8892,0.19439529511562792
20,0,27,15040,0.23922629195164463
39,0,43,1526,0.22411675864952446
28,0,39,15142,0.05489982318690139
32,0,60,2544,0.2265257672562026
56,0,46,14341,0.07945758545732265
43,0,31,6604,0.24576520273604302
26,2,58,10652,0.19825864054574033
28,0,59,5219,0.07523071404949418
43,0,22,19678,0.07015386664142738
22,2,59,3987,0.10557609852051034
12,0,37,8508,0.09589087724847374
29,0,31,17100,0.050805489722323065
6,2,26,7898,0.2280695559972719
12,0,24,1055,0.07529444271231112
26,0,23,4415,0.24787338856693336
48,0,54,4748,0.10278432098274687
47,0,60,2061,0.16489059577838838
17,0,63,18382,0.18967669486425448
27,0,43,16640,0.11023635208918517
11,0,32,17498,0.1411936808805323
46,0,60,11234,0.20458664181277403
17,0,61,7427,0.06292392836479453
48,0,38,17188,0.12233980387211787
50,2,30,16186,0.20799697994960992
42,0,57,14668,0.11639364382272561
21,2,36,3468,0.06185363310937291
57,2,44,16933,0.08755034522179868
42,0,59,12988,0.1854212774278623
39,0,28,14142,0.2434946647310357
51,0,34,17722,0.09575742255955998
53,0,30,5708,0.15350574987976442
7,0,54,9703,0.0981020454190571
53,0,26,7117,0.23466146786532388
46,1,27,3754,0.2300223686764979
14,0,35,10434,0.128240711063974
20,0,37,11786,0.057412272233076544
45,0,53,5737,0.17150560115839564
15,0,62,15089,0.17554602606107933
28,0,47,6390,0.17354781733541924
42,0,30,17379,0.10920113304987103
40,0,50,14867,0.05477962036668491
54,0,51,7893,0.056431162303636984
9,0,24,14835,0.20578470894276418
19,0,61,6039,0.15622071339289847
59,0,43,12141,0.10423649571880643
35,0,55,13868,0.23290589052671218
17,0,23,4425,0.22686510302817653
19,0,62,5372,0.21323053182623453
22,0,63,2937,0.17436345741974807
34,0,62,5234,0.17299557385073278
19,0,44,14125,0.15615169658911654
38,0,25,4056,0.08664051582611174
28,0,40,17773,0.19546473187982172
37,1,47,7666,0.1541479771171236
11,0,40,6362,0.15920131885919314
38,0,39,9065,0.1876847138693199
55,0,36,12876,0.12440251512983301
10,0,51,14634,0.19087792694747818
21,1,46,13665,0.09963415002804661
42,0,53,2601,0.22309768088241283
38,2,24,17525,0.24721427682026276
41,0,31,8806,0.16836740702006275
34,0,59,17279,0.1263213106761706
41,2,56,13327,0.10766639373247473
37,1,50,1902,0.22854495106485567
7,2,39,11126,0.11534069037583242
45,0,39,16721,0.21281111636617994
28,0,49,15865,0.13171594040776108
5,0,54,14648,0.22594162548342744
26,0,39,17900,0.13636664838865847
27,0,60,11485,0.16558712155219812
7,0,36,4648,0.07452977817591085
59,0,35,554,0.24511092389822237
15,0,51,18218,0.162596584206683
21,0,55,13135,0.1738713387282427
28,0,44,17764,0.07509093022978969
50,2,62,15974,0.1881095420285595
45,0,58,7594,0.13529101442815408
46,1,30,3774,0.1346322925665906
16,1,55,16359,0.14465685793154084
51,0,56,17182,0.15718597639849136
50,0,59,10546,0.21069746624726832
29,0,44,5337,0.11838592495017225
34,0,54,16311,0.22614671266204495
5,0,52,16871,0.07216162469629356
46,0,61,15086,0.156112083918934
57,0,34,10769,0.18561543075643372
29,0,27,19266,0.24407734660267238
33,0,54,18940,0.12963512322503845
31,0,49,4811,0.18569499851089327
7,0,63,6599,0.20726334698065518
38,0,24,14853,0.21651453530196024
44,0,22,3506,0.23339264186116399
55,0,42,770,0.11917628967203889
55,0,47,10549,0.21849363907013397
31,0,58,18474,0.24138278358820658
57,1,50,17626,0.14387420265180045
33,0,52,4378,0.18824722130189608
39,0,38,4916,0.11459761781283906
37,2,46,7781,0.10126187084969687
59,0,27,18562,0.10559304335670763
45,0,51,16940,0.06028431791757647
9,1,27,18179,0.16568400270060651
7,0,28,9814,0.22235586614018393
26,2,28,2024,0.10742145246518194
32,2,61,13443,0.05634504103298859
41,0,28,18076,0.10662570616915362
30,0,30,7548,0.2044039454087791
32,0,64,5181,0.1395243962375543
55,2,28,11330,0.20342382503402068
22,0,44,5182,0.09340452814025878
31,2,27,16986,0.17839001260787407
34,0,40,8331,0.19620103434230723
29,0,62,17904,0.211839478849281
58,1,35,12262,0.18681230776882135
57,2,41,9397,0.2321568192792824
32,0,59,9362,0.07520328992152077
28,0,44,14542,0.16013017360879123
36,0,62,5275,0.13995891848711967
13,0,37,9610,0.2498565495554541
27,0,31,17349,0.15987014370277844
15,0,22,18823,0.18705149744295474
11,0,38,1342,0.23380618225573618
8,2,23,14687,0.07849829425227824
36,0,46,16905,0.1178576089958703
3,0,21,8909,0.11466310710606349
39,0,25,5042,0.07338357819960842
27,2,44,10213,0.1620000689059652
23,0,47,18072,0.11131084697805227
46,0,29,4071,0.0830333178161834
33,0,53,6675,0.054378480285284025
44,0,38,18849,0.05501094597206391
43,2,29,13400,0.12815246485928
4,0,41,5473,0.1721867032003841
15,0,61,13733,0.09251297848050483
35,0,44,4036,0.23202562643923835
58,0,58,14541,0.09203705085048114
11,2,60,9316,0.10408409426820536
9,0,30,17726,0.11083289362316118
56,0,22,14660,0.0815502816805615
58,0,50,2854,0.24981820632794177
12,0,42,13812,0.19339194557746675
25,0,36,13369,0.11007832881545027
38,0,26,5464,0.2446365005616295
14,0,27,10573,0.1769528626161216
21,0,61,5666,0.2038691410317211
25,1,27,14914,0.1187403141967824
39,2,61,5094,0.09334576761717471
20,0,32,8462,0.13996111415528484
26,2,27,12262,0.13334295781295463
19,0,43,1425,0.24690944302231316
46,0,26,19163,0.07902389869107942
11,1,32,1314,0.07703438574366124
16,0,25,17843,0.17423678845965954
17,2,21,13200,0.1623832507531562
54,2,25,10337,0.1592455823168759
56,0,63,10031,0.1324061211132102
31,0,27,7867,0.1222243697522601
11,0,30,14537,0.06742622189712646
46,0,27,8216,0.20849577242611367
31,2,24,10763,0.1392950207922224
51,0,28,16221,0.22945609565202196
23,0,25,13202,0.1491202413943821
59,0,27,13186,0.23070740268457957
48,0,41,11595,0.23480161672508387
15,0,37,1304,0.16184154112987248
44,2,28,1824,0.20948985063138476
19,0,32,1975,0.07078514312303093
22,0,41,5795,0.0734452558139227
17,0,39,9886,0.19005859716867485
41,0,26,5179,0.06017214770360009
17,1,60,10880,0.19228706945915808
39,1,38,17572,0.0961309983199718
36,0,36,19231,0.09695317297114348
45,0,46,13317,0.12204728193743666
59,2,33,3250,0.2348893535983893
3,0,48,15019,0.1921265955442088
59,0,61,16249,0.2003001744248104
9,0,58,15795,0.2066111732150262
33,2,35,17962,0.21632400024911053
22,0,25,587,0.08406706016094453
39,0,26,7863,0.2383698340129875
44,0,30,12010,0.12940177651245022
52,0,48,3655,0.1623446138069047
25,0,42,8253,0.212053217312414
56,1,33,5303,0.22051640158750646
21,1,29,4737,0.15122128026408782
14,1,43,13424,0.1589433231076063
24,0,63,13486,0.1319197617398119
33,0,54,1860,0.05990440547687033
41,0,32,13816,0.17952161360333285
50,1,45,17769,0.1854415225898553
15,0,43,1286,0.14459825899966666
20,0,56,15253,0.05962184575411753
56,0,36,14204,0.16317067537006508
28,0,36,15991,0.07061536088412518
16,2,40,19287,0.14080593392241464
59,0,28,14936,0.20968566918901999
28,0,59,7499,0.09540466130653942
59,0,38,3009,0.23377732117075672
55,0,58,18142,0.19165615231800393
54,0,39,14752,0.10149689085991709
36,0,50,9201,0.09595194530133883
48,1,52,12184,0.06492689633680933
57,2,55,10885,0.22477737858151653
18,0,51,1493,0.0626042498510308
5,1,51,5451,0.17526089005971351
21,0,34,6050,0.20029106848496936
39,0,23,12588,0.10102171705392238
34,0,61,8750,0.12608218080348116
7,0,58,8740,0.1087683192169705
34,0,33,11086,0.21034624899640375
12,0,21,17857,0.24908307157541432
31,2,64,4020,0.24411946771491605
35,0,24,2716,0.0639007318141771
39,0,22,10780,0.18556355385825735
26,0,64,17196,0.16699342361966252
26,0,50,19173,0.23600748280700995
41,0,47,6986,0.16558842649168476
45,2,48,7415,0.14149168291856878
49,0,53,16727,0.13978510928366816
22,2,46,3453,0.2207232317383681
27,0,53,7566,0.1844211471277019
21,0,55,9640,0.06481162196976309
33,0,30,6269,0.23670463802129466
10,0,46,9286,0.185747696849152
27,0,35,19779,0.08100989034321489
13,0,47,18385,0.1438690235558342
33,1,28,7967,0.10013219944326386
51,0,59,9515,0.16827528704637124
59,0,32,18529,0.161247710075196
28,0,29,5244,0.24405252911842623
6,2,26,11620,0.06103261790312995
15,0,44,4877,0.14006342950500233
8,0,36,12866,0.0865773259377491
46,0,52,1173,0.05440294567864332
59,0,39,4661,0.20563276574714762
34,2,34,14957,0.20152954234325904
13,0,34,14029,0.23684080802607416
4,0,30,5722,0.16766146128942921
58,0,51,4467,0.10115927778968092
21,0,26,15865,0.12259685472091049
9,0,61,19612,0.17091400204289614
13,0,32,11231,0.17575824981450427
17,2,21,14567,0.05851851530590227
40,0,50,14377,0.23214275666131584
53,0,52,18075,0.23521186799579386
18,0,48,4462,0.2097022807676927
42,2,36,11582,0.0999608865582929
6,0,28,3522,0.11961638741822185
3,0,59,6992,0.1904848379773436
6,0,42,8653,0.11114766462983379
55,0,41,18686,0.12754895316210246
36,0,30,7457,0.18364977979019564
48,0,55,1007,0.0568028810407794
4,0,62,10369,0.0775679806325199
4,0,49,8789,0.057199451713050145
51,0,52,15091,0.10313949908061643
8,1,52,554,0.14621777685950682
11,0,28,18222,0.21881827319319574
32,0,41,14935,0.08578247246821864
37,0,33,12089,0.12137383263185555
16,0,38,17267,0.05188605538122613
28,0,58,4904,0.14268859616034896
41,0,57,8301,0.055065276636779896
28,0,45,6260,0.11445987706503127
24,0,26,5866,0.21616844123400353
7,0,36,18160,0.23720941159785847
28,1,52,18125,0.12344892507228192
48,0,47,4587,0.10660637515159846
38,0,45,5365,0.20170692123251305
53,1,38,2351,0.18959353433297316
10,0,63,3504,0.125620717422187
3,0,61,18462,0.23107123122507545
34,0,49,4245,0.1407367035451983
13,2,59,1019,0.23717669543225844
36,0,28,17554,0.22676669066315397
54,0,28,15103,0.23968410904868254
22,0,52,14386,0.07176140724447018
34,0,50,3339,0.1034110168080587
41,0,31,869,0.12421711875247754
11,2,57,13494,0.19868267380046434
54,0,53,11335,0.10873769993308438
14,2,30,4135,0.09140388592374041
49,1,47,9347,0.11874917025439205
40,0,59,17994,0.11219030685996514
11,0,54,18137,0.21292300669390313
44,0,39,1472,0.24796264136519008
14,0,57,1161,0.1107723834291107
37,0,34,6437,0.060365279729746125
57,1,63,15123,0.19434303389894714
57,0,64,15769,0.1461080819254199
52,0,34,10707,0.13675451856806725
31,0,51,11562,0.12023980326773463
34,0,63,9690,0.1440761251606794
20,0,33,8726,0.07722684797470743
55,0,52,2943,0.17243155376279723
30,0,44,8992,0.2359641615712899
46,0,40,19704,0.23383624519449225
23,0,49,10295,0.19762377959565564
45,0,41,12097,0.1278831492415872
15,0,52,19900,0.2342425084526807
44,0,63,1056,0.18195150957758738
5,0,30,13636,0.15074658315731365
8,0,28,5456,0.10681560238181441
23,0,48,9997,0.20104969869315453
30,0,63,723,0.20947132175102812
43,0,58,6776,0.16179474753392592
23,0,38,11081,0.10721340803183144
4,0,56,10324,0.12782225171368727
21,1,61,8192,0.17467844604613053
28,0,33,18491,0.0945989502192963
33,0,25,4738,0.14418998527874638
39,0,63,4769,0.058435929261714085
17,0,27,11650,0.21104500033100748
37,2,21,7236,0.12634375312529872
39,0,35,5979,0.139039801126134
47,0,55,1767,0.22706669530848794
32,0,53,10676,0.12925215579723032
49,0,34,12769,0.14503264824900497
15,2,51,11591,0.10908623674421854
43,0,62,15456,0.21141039354069108
5,0,21,13428,0.13724546685281724
8,0,58,12824,0.14638275156079342
52,0,47,6627,0.14847223689372824
30,0,59,16330,0.18529874755544662
38,2,23,17858,0.15828125605491927
37,1,32,15529,0.13695392681304142
42,0,37,2545,0.18096021171385107
16,2,56,19463,0.1774995432373611
13,0,50,11277,0.19209495304734725
5,2,35,9322,0.1439223730172698
52,0,31,4923,0.24611786490193638
15,0,40,2139,0.165088279710264
35,0,28,16833,0.20959609509041227
28,0,60,10940,0.14316264363160508
12,0,57,18338,0.11740022700756043
26,2,52,15534,0.15487399088415493
7,0,42,16287,0.1654495668678233
13,1,49,8435,0.1117358861336093
10,0,32,7801,0.200858857745359
49,0,26,9260,0.13554671477907776
