age,credit_amount,treatment,default,pd_baseline
43,13385,0,0,0.04184372865768392
50,11994,1,0,0.0784729048475211
27,17332,0,0,0.031152936321785927
27,18641,1,0,0.11083653997845808
39,2528,1,0,0.091661469241632
57,19207,0,0,0.07955406116630151
36,17137,0,0,0.10368486669253076
39,12259,0,0,0.11510332852410805
63,7539,0,0,0.061240712761279514
32,12800,1,0,0.10399745904350623
37,11511,0,0,0.31205111920598383
58,8103,1,0,0.10275946397948747
43,2024,0,0,0.1114477538556886
25,14610,0,0,0.08368135958430867
30,6459,0,0,0.07462417632412392
63,5291,1,0,0.09789703135449787
56,7815,1,1,0.11182199578598213
62,1160,1,0,0.02368418916523672
42,8137,0,0,0.11797225471464134
47,16788,0,0,0.0817773488662854
27,14761,1,0,0.0169563880611398
52,1677,1,0,0.02640160772900318
46,6936,1,0,0.027201035621139485
22,13461,1,0,0.022127359397466892
58,18657,1,0,0.07333187503414212
40,9020,0,0,0.12793848564274524
64,19772,1,0,0.05638227880962655
59,1343,0,0,0.05155429382041497
39,18251,1,0,0.0294867664247303
21,3616,0,0,0.1333900867880499
27,14722,1,0,0.12400302268590836
33,2464,0,0,0.049663613924290764
34,19793,1,0,0.034034181971092384
36,4680,1,0,0.158357536353618
63,7677,0,0,0.09662941924467777
50,12887,0,0,0.03462196977612466
29,1478,0,0,0.0871067154297562
52,11627,0,0,0.021981969573184434
23,6197,1,0,0.06219540719060695
23,8942,1,0,0.0715027857029665
49,6993,0,0,0.07694584186250956
30,16939,0,0,0.18064460832117957
40,9402,1,0,0.0904692505506176
57,15185,1,0,0.06624804699487667
38,1311,1,0,0.04800894665930484
29,13812,1,0,0.04910770099703987
64,7976,1,0,0.13984970795651058
33,12177,1,0,0.18348467332342647
49,17008,0,0,0.08447859013672374
28,14074,0,0,0.11830229377252822
28,7393,0,0,0.05812979553676007
54,4918,0,0,0.12920346484212225
60,17803,1,0,0.13409351258498117
22,5566,1,0,0.11555127701449647
63,1189,1,1,0.15322928867919852
34,6313,0,0,0.13585743774227851
64,708,1,1,0.12113249338100145
44,14950,1,1,0.08632729489437663
54,17848,1,0,0.08286159438789052
21,8929,0,0,0.05719250373053964
27,12469,1,0,0.01376624796291202
62,19210,1,0,0.13430528884821552
28,18539,1,0,0.10723148017960997
59,1283,0,0,0.12221876655584071
26,1846,1,0,0.0017740154722126807
49,7971,0,0,0.033182076882115163
37,5940,0,0,0.08217053261065342
40,3517,0,0,0.07498465715506132
52,3448,0,0,0.08952303827371613
27,16418,1,0,0.06835169565076284
36,4280,0,0,0.03298021951829024
45,9852,0,0,0.22007152886340628
36,1377,0,0,0.10765913161226859
31,12590,0,0,0.03707341055179266
22,14955,1,0,0.137545377979344
49,12160,1,0,0.11829291391315092
23,6056,1,0,0.016086819374807482
27,2041,1,0,0.05336565392178743
31,8306,1,0,0.03061753669638349
52,15782,1,0,0.10820943995531133
26,2834,0,0,0.08234793758614314
35,16528,0,0,0.0633999660767018
24,18308,1,0,0.07026075513729191
43,12345,0,0,0.0800831820975304
28,16960,0,0,0.04946425203479837
28,5978,0,0,0.22399173703647487
35,12614,0,0,0.16548806889170656
32,14619,1,0,0.07327554508123595
23,14441,1,1,0.17333271170548661
40,14162,0,0,0.09633676593882838
43,4286,1,0,0.11125168100111547
41,18294,0,0,0.08300506495329718
40,13798,1,0,0.23866567108641076
64,2788,0,0,0.1962226355834681
33,12969,0,0,0.005925575481919284
35,18241,1,0,0.0433571500202545
43,965,1,0,0.11729435201975462
24,17797,0,0,0.10784884734515024
64,6939,1,0,0.047273161575010055
44,6301,1,0,0.15132232481815314
51,10008,1,0,0.05716308653685445
35,14465,0,0,0.09076132449319305
51,2508,1,0,0.1010570628102488
59,5642,1,0,0.04410667904180005
46,16246,1,0,0.10492802064210191
30,5084,1,0,0.04649092005525288
51,7314,1,0,0.033319924489785505
58,13009,0,0,0.013098718725687152
51,5386,0,0,0.1544398098977257
50,1475,1,0,0.11853915140045652
41,10787,0,0,0.09120052824179611
29,2381,1,0,0.046367274538098725
52,8032,1,0,0.04964498292449396
38,13372,0,0,0.12342866376282109
31,14920,0,0,0.0592516089622059
42,19061,1,0,0.1596864705534884
21,17497,0,0,0.15308547480306833
43,1163,1,0,0.09367006317761471
45,9987,0,1,0.10074485635073925
38,946,1,0,0.11821225194769622
51,16123,0,0,0.2355172415999747
46,1958,1,0,0.22303108042025852
37,15656,0,0,0.03863194075123233
52,532,1,0,0.06569140609014416
26,2664,1,0,0.03746755295942836
43,18602,0,0,0.1563094326541951
27,4129,1,0,0.18315557936646826
47,9743,1,0,0.04642573954738715
21,10647,0,1,0.07207480622649733
58,13996,0,0,0.04711306887008311
22,18734,0,0,0.03817041755355812
42,8619,1,0,0.2706424495569157
50,12267,1,1,0.09342173974122185
39,19946,0,0,0.09430522549720825
30,2610,0,1,0.22118095940333715
31,9858,1,0,0.2234373503114628
58,6417,1,0,0.02147383332260105
26,18815,1,0,0.0768677268768563
52,12491,1,0,0.11561501422531541
33,13167,0,1,0.22036013275210964
21,4151,0,0,0.0960702680479512
38,18980,1,0,0.022223515972803302
25,1813,1,0,0.07724476898015399
54,10155,1,0,0.006988677490594739
54,14139,0,0,0.11439051285425958
30,17638,0,0,0.12356613310809592
55,5830,0,0,0.0860838778068968
51,7010,0,1,0.17486906527300425
50,1240,0,0,0.0282642776164119
24,13393,0,0,0.09037938176843098
26,4340,0,0,0.04430232745922433
27,12535,0,0,0.05812962948913263
56,2155,0,0,0.05526413082248863
35,9993,1,0,0.09924329427973806
44,9831,0,0,0.09934520262722847
41,10278,0,0,0.1024055514016798
64,6519,1,0,0.15589330968044254
28,3817,1,0,0.08041326507863415
55,15628,0,0,0.06470056875440001
25,18167,0,0,0.20546925263622248
64,5898,0,0,0.036957885434347734
45,9357,0,0,0.04913214889763022
32,2625,0,0,0.18934983609487482
39,3453,1,0,0.1396909878505054
53,7374,0,0,0.06472795286106896
39,14234,0,0,0.052101263119905115
23,13620,0,0,0.061774575158908454
34,14679,1,0,0.15145604245234387
61,2235,0,0,0.08353085939760463
37,1379,0,0,0.03725929243972878
42,5864,1,0,0.12242489451740453
29,6989,1,0,0.04262712224710223
22,10523,1,0,0.058603697071639975
32,11893,1,0,0.14497040416848467
59,4166,1,0,0.0884078687975515
44,16520,1,0,0.17021692441601954
37,15059,1,0,0.08039921723894479
43,6556,1,0,0.06548626596446971
56,13093,0,0,0.05723725274512218
60,6343,0,0,0.1595895448550061
34,1681,0,0,0.07996948071441753
57,14863,1,0,0.12755481967313775
56,2180,1,0,0.035915973634916
21,4774,1,1,0.16079004095478258
60,6406,1,0,0.08344215045275472
31,17971,1,0,0.09393872167913049
54,11928,0,0,0.06116521724032102
60,15913,0,0,0.1518672815150789
46,18207,1,0,0.10649828699999489
34,17914,0,0,0.07481465710276991
58,12379,0,0,0.04116227704294528
42,7398,0,0,0.09697656367628432
54,8371,1,1,0.08770890543473107
50,3731,0,0,0.02717806937131517
35,11978,0,0,0.09142525203644508
44,11908,0,0,0.14123219457235275
29,19459,0,0,0.08865433288254332
21,4204,0,0,0.05987628279554651
51,15258,0,0,0.045671614819085736
30,5689,0,0,0.08510030638951675
43,2033,1,0,0.04073727536506262
25,8311,0,0,0.04493890684211466
49,19294,0,0,0.33245045068016454
28,9523,0,0,0.07496382077867911
31,4124,0,0,0.10866175658340382
27,6787,1,0,0.10100652031340192
61,14048,1,0,0.024964551027571412
48,6052,1,0,0.10231165742243083
50,5014,1,0,0.08205279103926298
38,5311,0,0,0.1934830843103907
58,2098,1,0,0.07008079140398295
23,13957,0,0,0.17041222794106534
39,6751,0,0,0.04407331808806614
24,6464,0,0,0.09350055381025393
51,6904,1,0,0.03621608061538238
62,14040,1,0,0.11529972193161163
54,17545,1,0,0.038569505058170486
27,14986,1,0,0.016760815899749086
55,11570,1,0,0.042857579570918805
32,14427,0,0,0.11777523640478664
36,4926,0,0,0.07101491130892902
46,18331,0,0,0.02286919583877436
40,12444,1,0,0.10095567816303161
29,19112,0,1,0.09495318049762996
44,5723,0,0,0.044131640999379516
29,3363,0,1,0.07111047324939818
52,14437,0,0,0.07378404777624113
24,6751,0,0,0.08695798799759966
56,4552,1,0,0.06532776231068307
64,15859,1,0,0.05889069401468497
53,10892,0,0,0.02779745208441346
47,15745,0,0,0.04856016336154557
40,5251,1,0,0.023257979685131863
44,1883,0,0,0.027967250753219753
43,8490,0,0,0.04392146036218743
60,19259,1,0,0.09387911741845001
26,11922,0,0,0.07184126146099538
47,17195,1,0,0.1260225776804513
45,16939,1,0,0.09587449447258908
32,18034,0,0,0.10926191861184553
39,9448,1,0,0.04470993058737548
41,4485,1,0,0.04052047283039961
22,18045,1,0,0.0686992313151307
42,10267,0,0,0.050086540992604595
28,6740,1,0,0.046032059584519995
38,9090,0,0,0.06715102264854309
33,15759,0,0,0.043985376373606576
54,7525,0,0,0.2883716530173161
63,16715,1,0,0.10065144517898875
25,4933,0,0,0.0934148698279363
32,6695,0,0,0.04476294698579984
28,3222,0,0,0.0032669809071083824
42,17488,0,0,0.12839486972778827
37,17474,1,0,0.03184249134596662
41,4538,1,0,0.05103001222577979
24,10843,1,0,0.028527119791276173
59,15934,1,0,0.15132433067438453
64,12216,0,0,0.13630181186320126
61,13084,1,0,0.02374350852512113
42,5601,0,0,0.03420558867691306
50,1069,1,0,0.07248223723953519
23,18733,0,0,0.007984446101623145
47,18307,0,1,0.010359202792283783
47,18759,0,0,0.044299856653959864
53,1341,0,0,0.15724633674930436
55,13593,1,0,0.03205052354640333
21,5392,1,0,0.11910228326840346
38,6750,0,0,0.09663454204485378
42,8549,0,0,0.047757405931337926
42,5040,1,0,0.11553036164838487
45,12099,0,0,0.05232908778624821
51,12107,1,0,0.10907738499556728
46,18599,1,0,0.20793625101616822
31,16741,1,0,0.04026497942799312
50,14195,1,0,0.014916369069993298
47,19356,0,0,0.0062192444001085605
29,8850,1,0,0.05375198428545605
48,1829,0,0,0.056583898284131615
43,17643,1,0,0.0701442666655297
56,7016,0,0,0.11739496286138887
38,9204,0,0,0.11129036570058261
60,8127,1,1,0.04131394139104103
44,18266,1,0,0.03599531209462151
62,7695,1,0,0.026888397883653346
25,13837,0,0,0.09145147399661072
26,13521,1,0,0.10156383086144385
30,11341,0,0,0.03032549506334662
56,11170,0,1,0.10332014461872259
43,1908,1,0,0.05787610092846735
50,17881,0,0,0.06104414044271378
21,7003,0,0,0.17582351595400697
37,4839,1,0,0.06308571495453486
36,4779,1,0,0.0319240464063288
61,8286,0,1,0.022992508664654375
25,12664,0,0,0.08741416232147375
58,11052,1,0,0.044010500019353076
37,16785,1,0,0.140376049140443
55,16427,1,0,0.04521745413232077
33,7043,1,0,0.06725392661621188
23,16553,0,0,0.08697091243918803
50,13795,0,0,0.21639472865124257
28,17257,1,0,0.04353479587074476
27,506,1,0,0.08719796612720308
61,10623,0,1,0.09663238001042844
30,12696,1,0,0.06751246101206052
64,5211,1,0,0.041325962133133685
36,13280,0,0,0.023798000694395895
33,14661,1,0,0.13273958795716342
40,3209,0,1,0.1638497199714383
33,19116,0,0,0.11053983626283083
61,18942,1,0,0.12491295750437058
47,6063,1,0,0.08298196631163539
53,4394,0,0,0.034039156428262204
24,4368,0,0,0.06618347837357585
31,1212,1,0,0.027193616053621857
47,938,0,0,0.051406704513246027
42,6591,1,0,0.09704727984487883
63,13496,0,0,0.1082824499219785
52,13781,1,0,0.023205894960751625
34,11127,0,1,0.1832882406107125
40,13176,1,0,0.03669723861366798
53,3126,0,0,0.09281263277176174
39,19900,1,0,0.09077745050925194
44,4390,1,0,0.11133435687690799
56,7653,0,0,0.0278420130638153
33,13413,0,0,0.03331398750863389
25,2983,1,0,0.04591508908173154
39,9002,1,0,0.05215513313081779
30,18712,1,0,0.15576702839959314
45,5048,0,0,0.053906121585394984
58,12582,0,0,0.07969548030904103
54,12313,1,0,0.02646768356897713
53,2002,1,0,0.09146499717055032
44,1526,1,0,0.06745241016395793
60,3354,0,0,0.07469756461954737
61,815,1,0,0.15870158400829526
54,10866,1,0,0.00925733800969053
26,5587,1,0,0.030745950106214042
34,12168,1,0,0.08266372433719887
63,6145,1,0,0.064183729159673
24,7327,1,0,0.06119711587689678
45,2535,1,0,0.08570229112312097
49,16006,1,0,0.11860857938918606
38,2739,1,0,0.04721164048902475
51,18299,0,1,0.12314623876771622
24,3772,0,0,0.048147951576206466
30,19816,1,0,0.07229008957541477
34,14629,0,0,0.05929166205043813
28,16555,1,0,0.07474148930638919
40,16220,1,0,0.04715614687322855
41,9188,0,0,0.008267226844997672
62,4041,1,0,0.12995710057130852
42,13692,1,0,0.23264058052249253
54,13307,1,0,0.11984763523621098
24,16240,1,0,0.03487660661591516
23,5056,1,0,0.10209477980460138
38,16471,1,0,0.12077106171623289
35,17661,1,0,0.10619861075806081
61,14756,1,0,0.06711020035981964
42,5744,0,1,0.13092684122765832
42,5313,0,0,0.09414694918746426
58,3030,0,0,0.11540646272967962
59,16674,0,0,0.034408988493372976
55,9063,0,0,0.06043616370601583
40,6479,0,1,0.16482452856280375
30,3507,0,0,0.1957441439935412
22,10133,1,0,0.11384147445283596
23,4368,0,0,0.08770624475736288
56,16799,0,0,0.000647854134502435
26,7111,1,0,0.03781406797907106
39,9194,0,0,0.07850361679235765
43,13384,1,0,0.041094705873506096
45,14134,1,0,0.05796301670249461
24,2778,1,0,0.05636361164805445
44,1988,1,0,0.015214102766451902
31,6040,1,0,0.1988069616442493
35,15063,1,0,0.08403921086516716
57,17238,0,0,0.06778856250661099
41,19459,0,0,0.07194220979459576
38,5838,1,0,0.06889601504012804
21,15389,1,0,0.03763796050203417
64,3784,1,0,0.03271306324904593
47,4190,1,0,0.029387767622802798
54,10905,1,0,0.0638212373631672
40,2405,1,0,0.0867707402204503
32,1149,0,0,0.04636820241729581
33,19906,0,0,0.036532738322541454
21,16177,1,0,0.03659367514978844
60,13678,0,0,0.04828133660997707
44,4838,0,0,0.04656222317953486
36,1989,1,0,0.053522867452380246
52,3090,0,0,0.05636033770982223
26,8718,0,0,0.10038426902550195
41,16259,1,0,0.06922149421154203
40,12075,0,0,0.11666085089396228
60,16933,1,0,0.04203127156412114
56,18227,0,0,0.10662911091518856
54,14827,0,1,0.12280377621409018
32,2448,1,0,0.21771297327528696
43,5074,0,0,0.06214214836429756
64,7077,1,0,0.05401849038301116
21,10776,1,0,0.0960502038818506
49,15961,0,0,0.10037710485492132
35,19396,1,0,0.18694448234850888
53,19673,1,0,0.11437296675047255
42,9816,0,0,0.03684573357442967
51,19835,1,0,0.17109573137690043
32,19017,1,0,0.12728443106371348
59,3749,1,0,0.002109850324529475
57,13689,1,0,0.0989311126825451
49,9058,1,0,0.10055539529833082
39,16977,0,0,0.26714467135426573
27,17427,1,0,0.03482839629074846
29,4251,1,0,0.0652698923844908
38,12273,1,0,0.058272428991954395
55,18571,0,0,0.02642236116406653
62,13513,1,0,0.07742086692540298
47,17140,1,0,0.10819500838161693
62,14603,0,0,0.08320526668913301
29,15808,0,0,0.19415271976776685
53,17022,0,0,0.01834095947220315
44,18853,1,0,0.19052063877033507
27,4363,0,0,0.16112480081571737
51,15883,1,0,0.062475747584248086
60,7985,1,0,0.13452747012772742
40,11746,0,0,0.06999634584378363
32,13315,1,0,0.08801692342503274
34,13149,1,0,0.14459571355025622
47,4338,0,0,0.10303871878470636
51,16507,0,0,0.03680069374220042
30,14444,1,0,0.049294461480784674
51,15108,0,0,0.07441295131967775
53,12521,0,0,0.19643720195048445
21,12039,1,0,0.04025425975337055
37,5911,1,0,0.13847956450654098
31,12162,1,0,0.21470046918180813
55,5974,0,0,0.04441269960126051
49,17665,1,0,0.007171789397731575
44,1478,1,0,0.12365843767305806
30,693,1,0,0.06305409763065564
42,14711,0,0,0.046153541085002574
63,14500,0,0,0.24107581457985233
64,11411,0,0,0.022462590543176852
28,11530,1,0,0.01465563179103881
42,1178,1,0,0.04645379191483898
53,16846,1,0,0.29708733331512016
34,17020,1,0,0.02898614185540403
64,4506,1,0,0.12633206115222953
41,803,1,0,0.058711305775296214
36,10744,0,0,0.10021056546834649
62,5428,1,0,0.061351606139693926
47,2989,0,0,0.03649209744765057
23,2698,1,0,0.10959337140764504
25,13357,1,0,0.05269490229578582
64,7503,0,0,0.1422872404237472
48,15393,0,0,0.03850374558576496
59,6629,1,0,0.22398280990801142
64,12658,1,0,0.10149324906151046
53,5806,0,1,0.12034772583849473
63,11318,0,1,0.12127746453283511
62,14129,0,0,0.0872673223443828
39,7195,1,0,0.05518611408162165
49,17815,0,0,0.11381828958907118
57,12975,0,0,0.06638046163534671
62,4428,1,0,0.17578221163971677
57,18040,1,0,0.15675461614868696
56,10223,1,0,0.15158611033916877
35,14567,1,0,0.13277850276571967
39,7242,0,1,0.10650461540683716
57,947,1,0,0.06137713597021325
26,11483,0,0,0.05601675073649345
28,10420,1,0,0.053723612598644124
55,14615,0,0,0.13806563451449178
64,14860,0,0,0.020342508372020906
39,13921,1,0,0.11238121886041035
59,10331,0,0,0.020131876806428178
36,618,0,0,0.11157986294400285
43,12031,1,0,0.08540489790327221
63,19020,0,0,0.04247436463418753
37,18275,0,0,0.01896583241526764
59,2086,1,0,0.17071444440647734
62,17542,0,0,0.08529169972789782
53,3316,1,0,0.04373226047428257
24,2085,1,0,0.18587930630630584
63,1015,0,0,0.10487832118302473
42,10455,0,1,0.13242628506503673
33,3946,1,0,0.02360382953353199
42,12635,1,0,0.03540850391966089
40,9604,0,0,0.009474082331753689
37,17114,0,0,0.03314367839008443
50,4605,1,0,0.08339413192570876
25,5677,0,0,0.08456335878325437
48,10593,1,0,0.10285188937991062
32,3227,0,0,0.036536251065521295
55,9435,1,0,0.009121060823588344
64,12144,0,0,0.03673422087132587
41,12536,0,0,0.15087660582039797
56,9618,1,0,0.16196412667721635
35,2469,1,0,0.07256935782233424
57,5525,0,0,0.047594052547257834
44,1892,0,0,0.12759534590047156
43,18887,1,0,0.08860744024747733
25,11836,1,0,0.04291842593436473
50,6692,0,0,0.14662440313571723
55,6387,1,0,0.143280219030702
43,1578,0,0,0.0678777052751164
28,9721,0,0,0.1706241748053085
50,1646,1,0,0.042618757462019846
48,14185,1,0,0.06809913551796275
58,4421,0,1,0.10187874115456101
63,2454,1,0,0.035517069226801846
31,2776,1,0,0.046977771355386916
33,1053,1,0,0.05143393878337538
62,8196,1,0,0.07843765786478203
26,1646,0,0,0.19165722401010746
61,2069,0,0,0.19367439754473653
27,4769,0,0,0.13641055027129698
39,11442,1,0,0.04818923127437868
27,4793,1,0,0.22962943649785666
63,8463,1,0,0.009046415825200002
43,8871,0,0,0.13547537731538253
59,12159,0,0,0.1636335524272618
22,1409,1,0,0.016239447657839353
22,19790,1,0,0.06908466343726094
44,2304,0,0,0.09150211080796986
22,19842,0,0,0.028624872957497816
44,6059,1,0,0.09447042917067645
52,8632,1,0,0.029337282568817877
42,1805,1,0,0.07024626809678702
55,7657,0,0,0.0815628953886165
25,18028,1,0,0.019848329046097464
31,13790,0,1,0.06526504566299737
28,12652,0,0,0.14268969937103135
42,7669,0,0,0.009026411432213577
38,18556,1,0,0.10721273423567955
44,15676,1,0,0.0879502183834515
27,5416,0,0,0.24195942535853618
40,12232,0,1,0.10188324165418612
54,8231,0,0,0.03751083361004676
24,4390,1,0,0.09040290885220723
55,13287,1,0,0.09934862991145096
30,8589,0,1,0.17605850824841962
59,2408,1,0,0.14717070034784333
56,17341,1,0,0.09992821562254871
40,12320,0,0,0.04799587297108268
24,11290,1,0,0.10586490461818444
37,19990,0,0,0.05530969151095261
48,14343,1,0,0.09337056424885137
35,19593,1,0,0.023260873950602796
48,14342,1,0,0.11666502121424685
57,3801,0,0,0.12668660347941463
63,9902,1,0,0.0962655576043839
38,10428,1,0,0.03764853105182491
64,6262,1,0,0.03407387038722791
31,6531,1,0,0.18101950184454385
62,12128,0,0,0.20746802409043716
27,8527,0,0,0.10876544448095908
44,2704,1,0,0.1883769146993968
50,11834,0,0,0.13922635604606584
22,12148,1,0,0.0533574254283759
40,16426,0,0,0.102308607803286
33,2503,1,0,0.07724177330962662
56,9416,0,0,0.1215615094952885
41,18085,0,0,0.08682286462551655
25,5663,1,0,0.09528004722783733
22,15005,1,0,0.12230177880653385
22,7201,0,0,0.05644381126970056
22,4033,0,0,0.07708012091708266
42,14364,1,0,0.09200466977997651
35,15800,0,0,0.16723300377538325
30,18340,0,0,0.19764443344899602
38,14654,0,0,0.03950566244155438
40,6479,0,0,0.0502205859028179
46,14704,1,0,0.04230576123797924
42,1132,1,0,0.16378214239015168
62,7037,0,0,0.0875798648248027
37,4654,0,0,0.044223959456935996
38,10693,1,0,0.09311850509041285
39,13958,1,0,0.01449940360057855
23,11922,1,0,0.022417847317136745
53,4031,1,0,0.022048330138487962
44,7851,1,0,0.14230139872782593
38,2263,1,0,0.1545031522388511
36,11427,1,0,0.053103372906830676
43,14989,1,0,0.059150838854648675
60,5258,0,0,0.03660147003478215
38,10793,0,0,0.024325311456310617
39,17560,1,0,0.04051530233775503
26,2728,1,0,0.09740911774202432
35,19226,0,0,0.09951226343105786
53,6972,1,0,0.012757996776502181
52,6871,0,0,0.047463238796674904
56,14426,1,0,0.06663820354548827
42,7176,0,0,0.10497688903537844
60,8420,0,0,0.03907508429232654
45,4716,0,0,0.12098730583082597
26,3132,0,0,0.05665091298835152
27,17363,0,0,0.11296352015799342
42,2398,0,1,0.11950045425818728
37,3685,0,0,0.06710003770449656
25,16585,0,0,0.262102980204329
23,16077,1,0,0.06755497159080101
48,4704,1,1,0.14472107886631835
54,16730,0,0,0.1369131297036259
30,14641,0,0,0.029973973948163278
31,6666,1,0,0.050540903751594396
