age,credit_amount,device_reuse,velocity,geo_mismatch,label
50,19654,3,3,0,0
54,9741,2,2,1,0
53,13191,2,7,1,1
56,4737,4,7,0,2
56,2483,1,8,1,0
47,1723,3,2,0,0
43,7410,1,0,1,0
58,572,4,0,1,0
36,8691,1,8,1,2
25,6832,4,9,1,2
54,10773,3,2,1,0
33,11995,1,8,1,2
64,6514,3,5,0,0
39,9376,1,1,1,2
58,2022,1,3,1,0
22,6384,1,2,1,2
50,19574,3,7,0,2
40,19828,1,1,0,0
41,9973,2,1,1,0
32,18820,2,7,1,2
63,10275,0,3,1,0
38,2950,1,2,1,0
58,17424,1,8,1,2
39,8594,1,9,1,0
23,12442,4,5,1,2
59,13152,1,8,0,0
29,6506,2,8,1,0
32,14803,3,5,0,0
58,10275,3,8,1,2
60,7644,3,0,1,2
61,6309,2,0,1,0
39,15052,4,8,1,2
54,5362,4,1,0,0
35,2920,1,7,1,0
53,17694,0,4,1,0
43,6970,1,7,1,2
23,13000,4,6,0,2
39,14470,4,0,1,2
41,16847,3,3,0,1
32,12700,3,7,0,2
37,14304,1,9,1,2
43,16825,2,8,1,2
23,18895,0,8,1,2
27,1413,2,9,1,0
54,14993,0,8,1,2
36,3900,0,5,0,0
47,17879,4,3,0,1
45,1445,4,5,0,0
45,5312,3,7,1,2
39,4246,3,4,1,2
42,12266,1,8,1,2
57,583,2,7,1,0
63,831,3,2,1,2
32,10332,2,9,0,0
50,19447,1,8,0,0
63,10802,1,5,0,0
21,9195,4,1,0,0
55,13328,1,2,0,0
42,11260,4,8,1,2
63,8005,3,0,1,2
46,11976,4,4,0,0
57,562,2,6,1,0
28,5267,1,2,1,0
27,13640,0,8,0,0
61,7160,2,5,0,0
44,1558,1,0,1,0
45,2926,0,3,1,0
28,17390,4,3,0,0
30,6926,4,2,0,0
57,941,1,9,0,0
34,14711,3,3,0,0
46,10844,2,5,0,0
34,9302,2,5,1,2
32,17950,3,2,1,0
28,6617,2,5,1,2
61,11663,4,3,1,2
62,15025,0,0,0,1
26,12364,3,4,0,0
36,4555,4,5,0,0
45,13791,4,1,1,2
37,14996,0,7,0,1
52,2886,0,6,1,2
32,3726,3,3,0,0
23,13661,4,5,1,0
35,2820,4,3,1,0
47,17666,4,6,1,2
28,2636,0,1,0,0
56,19497,2,6,1,1
21,13594,3,0,1,2
23,9139,3,0,0,0
43,5733,3,2,0,0
43,7217,1,1,0,0
33,15096,2,4,0,0
32,15189,2,1,1,1
24,4568,4,2,0,0
50,11086,1,0,1,0
37,19862,1,8,1,2
26,5517,0,7,1,0
38,14021,0,2,1,2
62,3857,4,1,1,0
32,16764,4,8,1,2
60,3819,1,6,1,2
32,6303,3,8,0,2
29,9453,2,1,1,0
32,7727,4,3,0,0
35,3817,1,1,1,0
26,12999,4,4,0,0
46,884,1,1,0,0
35,19678,3,0,1,0
52,1515,1,5,1,0
42,7010,3,9,0,2
40,18632,1,6,1,0
41,3524,4,7,0,2
27,1922,3,8,0,2
52,15006,1,9,1,2
25,1927,4,1,0,0
52,18042,3,2,0,0
64,9298,2,6,1,0
54,17451,0,8,1,0
41,5279,4,7,1,2
34,3252,3,7,1,2
59,19272,3,3,0,1
32,15362,4,3,1,0
42,18264,3,0,0,0
54,6737,1,3,1,2
61,8392,1,1,0,0
61,11755,0,9,0,0
24,9250,0,0,0,0
60,5231,3,3,1,2
26,7814,4,8,1,2
46,12370,0,9,0,0
61,1238,2,3,1,0
49,7050,0,4,1,2
62,6210,2,5,1,2
36,1871,3,8,1,2
34,2892,4,7,0,2
35,10165,4,5,0,0
36,2496,1,3,0,0
51,7225,4,3,1,0
40,11436,3,6,0,2
53,17539,1,8,0,1
39,2425,1,0,1,0
34,8975,0,7,0,0
29,2507,4,4,1,2
45,8857,1,1,0,0
60,9870,1,0,0,0
58,16085,2,3,1,2
32,9124,0,2,1,2
42,18742,4,1,1,2
52,3183,3,2,0,0
47,1536,0,8,1,2
23,586,0,7,0,0
47,7456,0,2,1,0
22,4263,4,6,1,2
26,2285,2,4,0,0
49,5099,3,7,0,2
25,19512,0,2,1,2
35,16104,1,0,1,0
46,862,2,3,1,2
49,18351,1,9,0,1
40,4502,3,5,0,0
25,8415,4,0,1,2
56,6888,1,9,1,0
62,8398,3,8,0,2
60,15334,4,5,0,0
53,14393,4,7,0,2
38,12083,0,1,0,1
59,12724,0,5,0,0
42,14686,4,9,1,2
27,4090,4,4,1,2
58,8215,1,0,1,0
35,2599,2,7,1,2
62,14231,2,7,0,0
37,9033,3,7,1,2
59,12926,3,6,1,2
44,11514,1,1,0,0
41,5835,4,1,0,0
34,3204,0,7,0,0
57,19472,0,8,0,0
23,6218,4,0,0,0
41,2636,0,5,1,2
37,6465,4,5,1,2
44,18097,1,3,1,0
32,5595,1,6,0,0
50,19742,0,9,1,2
37,9484,4,8,0,2
29,17305,1,1,0,0
29,13234,0,4,1,0
51,1356,2,9,1,0
32,10433,0,2,1,2
34,8630,3,8,0,2
48,4428,0,4,0,0
35,11224,2,5,0,0
38,2507,1,2,0,0
31,14116,0,9,0,1
36,16526,0,5,0,0
51,2304,2,5,0,0
44,9846,1,4,1,0
64,13274,0,0,0,0
54,1711,0,7,0,0
21,8091,4,3,1,2
37,5533,3,2,1,2
33,1265,3,7,1,2
46,16178,4,1,0,0
32,9171,0,6,0,0
63,15158,3,4,1,2
34,11947,3,7,1,2
43,17578,1,0,1,2
26,19941,2,7,1,0
61,12240,3,2,0,0
61,7367,3,8,1,2
55,8746,1,3,0,0
36,16595,3,0,1,1
23,8819,3,4,0,0
52,10634,0,0,1,2
39,4283,2,2,1,2
64,19806,2,7,1,2
51,13190,1,5,1,0
44,6939,0,7,0,0
64,11908,0,8,1,0
56,8322,3,4,0,0
41,3519,4,5,0,0
21,17557,2,0,1,1
25,17770,4,2,0,0
40,16780,4,7,0,2
45,7685,3,0,1,2
22,5499,2,3,1,2
26,1469,4,1,1,2
51,14764,3,8,1,2
54,6893,4,5,1,0
22,17898,4,6,0,2
43,17462,0,6,1,2
24,2999,3,2,0,0
52,18380,3,0,1,2
57,3235,4,3,0,0
59,10062,1,1,1,0
47,9741,4,3,1,2
48,19148,2,3,1,0
61,13317,1,7,1,2
47,17567,0,3,1,2
40,12118,1,1,1,2
54,16591,4,9,1,2
46,17116,3,0,0,0
58,17264,3,2,1,0
44,8526,4,3,0,0
59,7946,1,0,0,0
22,19704,3,8,1,2
22,15251,1,3,1,2
25,18387,4,7,1,2
45,11758,2,1,1,2
52,18615,4,5,1,2
30,14533,3,1,0,1
27,14980,3,2,1,1
58,3966,4,4,1,0
54,11554,3,8,1,2
49,14762,1,3,0,1
42,15339,2,7,1,2
39,19173,2,0,0,0
21,6875,0,2,0,0
29,6401,2,6,0,0
60,19404,2,4,1,2
35,19730,1,5,1,0
51,4007,0,6,0,0
51,7878,2,0,1,2
34,18987,2,6,1,2
29,4394,0,8,1,2
51,15771,3,7,1,2
25,2689,0,2,0,0
42,3977,0,3,0,0
60,15806,2,9,1,0
52,12345,1,7,0,0
54,11319,4,9,0,2
24,17203,0,9,0,0
29,6489,1,4,0,0
33,10314,3,1,0,0
33,12364,1,2,0,1
29,14927,4,2,0,1
63,6975,3,8,1,2
28,12855,4,2,0,1
52,9242,4,3,0,0
46,11068,0,8,0,0
47,17321,2,1,1,0
30,8176,3,6,0,2
34,13529,0,5,1,1
47,18868,2,9,0,1
34,15366,3,4,0,0
51,19780,3,5,0,1
22,11878,2,8,1,0
24,5998,4,9,0,2
53,19832,3,7,0,2
48,13069,0,6,0,0
22,5207,1,8,0,0
60,6685,4,9,1,2
21,5614,0,7,0,0
63,16755,0,2,0,0
53,2304,1,6,1,0
64,14928,4,2,0,0
62,11303,3,5,1,2
34,1932,0,4,1,0
54,12460,1,9,1,0
30,15186,4,5,0,1
41,14656,1,9,1,2
31,10806,2,8,1,0
42,7041,2,8,0,0
59,3694,3,1,0,0
40,739,3,7,1,2
25,7511,4,2,1,0
35,12828,0,5,0,0
55,1234,2,4,1,0
43,19974,3,2,0,1
45,11926,2,9,0,0
39,6243,3,8,1,2
33,19261,3,5,1,2
47,4086,1,0,0,0
48,19173,0,1,1,1
60,5994,4,2,0,0
48,7904,4,9,1,2
64,8795,4,4,0,0
57,19899,1,0,1,2
24,5392,1,5,0,0
38,19470,1,9,0,1
37,7265,0,5,1,2
21,6061,0,4,0,0
28,12945,1,1,0,0
54,14028,4,8,1,2
36,7228,1,1,1,0
27,3114,2,9,0,0
33,8223,2,2,0,0
33,11038,1,1,0,0
28,1280,4,3,1,0
25,2033,0,0,0,0
54,18399,4,0,1,0
57,1199,3,1,1,0
42,8434,1,6,1,2
48,15395,3,8,1,2
61,6898,2,2,1,0
58,10148,4,6,0,2
22,2186,0,3,1,0
62,15991,0,4,1,2
23,12866,2,3,1,1
22,17107,4,8,1,2
38,17344,0,5,1,0
53,7340,3,5,0,0
24,1302,4,8,0,2
33,7253,2,6,1,0
32,3332,4,1,0,0
38,10899,3,1,1,0
64,3354,1,3,1,0
35,18477,4,0,0,0
30,12244,3,6,0,2
26,5434,0,4,0,0
29,18463,2,0,0,0
26,15508,3,4,1,2
46,9036,4,8,1,2
39,3356,3,9,1,2
42,7204,2,9,0,0
57,11888,1,9,0,0
46,15433,0,6,0,0
27,5607,0,9,0,0
37,14980,3,9,1,2
34,6015,4,6,1,2
57,5311,0,4,0,0
34,9216,3,9,1,2
27,3636,2,4,0,0
53,8390,0,1,1,0
39,7477,1,1,0,0
25,5960,1,5,0,0
51,15624,3,0,0,1
30,6968,1,1,0,0
59,14053,4,2,0,1
57,14545,1,5,1,2
37,13484,0,4,1,2
45,5751,0,5,1,0
45,16673,2,5,0,0
49,5112,2,9,1,0
24,5904,3,2,0,0
35,17562,2,4,0,1
28,7123,0,6,1,2
51,14091,1,2,1,0
24,1325,2,1,0,0
43,12479,1,0,1,2
53,17440,3,3,0,1
62,14319,4,2,0,0
33,11857,1,1,0,0
21,17056,2,2,0,1
52,6313,4,6,0,2
21,7847,1,8,1,2
23,1853,2,5,0,0
64,14118,1,0,1,2
58,14606,3,7,0,2
52,15151,3,1,0,0
57,15100,0,0,1,2
24,2983,0,5,1,0
24,13490,0,4,1,1
34,15384,0,3,0,1
22,4473,0,9,1,0
60,9791,3,0,0,0
23,18307,4,0,0,0
44,8588,2,5,0,0
58,15186,4,4,1,2
53,10841,3,8,1,2
31,13326,4,0,1,0
41,12716,3,4,1,2
45,13193,0,1,0,0
54,15697,2,0,0,1
39,18134,2,4,1,0
33,6265,3,7,1,2
56,18601,3,1,1,2
60,12743,0,8,1,2
42,12114,3,5,0,1
22,6890,4,4,1,0
43,8625,0,9,1,2
60,13206,2,3,0,0
64,7592,4,2,0,0
38,6102,0,7,0,0
27,16472,0,1,0,1
46,8600,4,8,1,2
57,13069,0,8,0,0
62,1108,3,9,1,2
23,2006,4,4,0,0
33,17039,2,6,0,1
42,3272,2,8,1,2
25,16018,2,1,0,0
59,18053,1,3,1,1
25,9887,1,4,0,0
50,17747,2,6,0,0
61,8830,4,6,1,2
51,19060,4,9,1,2
54,5123,4,4,0,0
32,8843,0,1,1,2
57,8083,1,1,0,0
39,15789,3,8,1,2
23,1352,2,4,1,0
37,16650,1,6,1,2
36,956,1,5,1,0
43,6656,0,8,1,2
32,12123,1,2,1,2
41,3334,2,1,1,2
39,10057,2,7,1,2
35,19942,2,4,0,1
51,16552,1,8,1,2
34,1089,1,1,1,0
54,12039,4,2,1,0
32,12148,2,9,0,1
59,1830,1,8,0,0
37,13179,3,0,0,0
22,10659,2,8,1,2
27,13794,2,0,0,0
56,6301,1,1,1,0
59,5484,3,8,0,2
30,14851,0,1,0,0
47,14570,4,3,1,0
46,3653,2,1,0,0
26,4719,2,5,1,0
40,11934,1,0,0,0
51,16666,2,2,0,0
63,4435,3,3,1,0
58,4772,2,6,1,2
25,16251,0,4,1,2
31,14085,2,1,0,0
40,18094,1,4,1,0
27,15776,0,4,1,2
46,19088,4,3,1,1
21,4184,1,5,0,0
25,5802,2,3,1,0
23,5140,0,3,0,0
34,1580,1,7,0,0
54,15692,1,2,1,1
28,13404,0,3,1,2
64,2176,4,1,1,2
32,4363,1,6,0,0
22,4219,2,7,0,0
35,8357,2,6,1,0
53,9382,2,1,0,0
25,6135,2,4,1,0
24,18638,2,2,0,1
58,4648,0,7,1,0
47,11456,3,3,1,2
36,9040,0,4,1,2
54,8059,2,4,0,0
58,16602,1,7,1,1
36,19578,2,7,0,1
45,614,0,8,1,0
21,9542,3,4,1,2
34,2823,2,8,1,0
47,8957,0,8,1,0
29,12532,0,5,1,1
64,8527,2,6,0,0
63,6527,3,9,1,2
32,6587,2,8,1,2
38,6347,3,2,1,0
29,6851,3,7,0,2
43,7792,4,4,1,2
26,13912,4,1,0,1
38,2372,4,3,0,0
45,1296,3,9,1,2
47,10576,2,9,0,0
47,13795,2,7,0,0
30,5544,3,9,1,2
55,4423,0,5,0,0
51,12682,3,7,1,2
54,7992,2,1,1,2
41,14853,2,2,0,1
60,3357,4,1,1,0
38,2861,3,9,0,2
56,11278,4,6,1,2
29,8153,4,9,0,2
31,14722,4,4,1,2
44,10369,1,4,1,0
45,7415,0,6,0,0
53,3613,1,5,1,2
34,3686,3,3,1,2
59,15239,4,3,1,2
35,4916,4,5,0,0
44,10297,3,0,0,0
62,16453,3,1,1,0
44,18007,4,0,0,0
51,5719,3,1,0,0
60,2637,0,1,0,0
63,15606,2,0,0,0
42,13901,1,0,0,1
39,6958,3,8,0,2
29,12074,3,1,1,2
44,4180,1,5,1,0
61,14163,1,0,1,1
42,14682,0,9,0,0
36,6337,1,2,1,0
25,9636,4,7,1,2
38,7014,3,6,1,2
31,1109,4,7,1,2
63,2982,4,6,0,2
44,19218,4,5,1,0
27,9392,0,7,1,0
23,3381,1,8,0,0
58,1363,0,3,0,0
61,7391,0,9,0,0
54,19664,1,9,0,1
26,8003,1,7,1,0
25,19989,0,9,1,0
29,10043,4,1,1,2
54,15397,2,5,1,0
54,15816,3,6,0,2
57,1049,3,9,0,2
25,618,4,1,1,0
27,18488,0,8,1,0
60,18683,1,0,0,0
61,3086,1,3,1,2
52,13096,2,6,0,0
25,18512,2,2,1,1
24,19037,3,8,0,2
23,6279,2,9,0,0
51,16439,1,1,0,1
58,13103,2,2,1,0
48,18592,4,0,0,0
32,3361,2,7,0,0
54,12219,2,8,1,1
23,977,0,6,1,2
57,7467,0,1,0,0
60,722,1,1,1,0
52,9136,0,0,1,2
59,16316,2,4,0,0
46,13331,4,7,1,2
41,6679,2,1,0,0
35,8825,3,8,1,2
61,7665,4,2,0,0
51,14767,3,5,0,0
29,5691,3,6,1,2
63,2291,3,5,1,2
23,10381,1,4,1,2
46,16684,2,3,0,1
29,9804,1,4,1,2
50,4481,3,2,1,2
39,1398,2,2,1,0
40,18906,4,7,0,2
50,15334,0,8,1,1
54,3533,0,8,1,0
37,1941,3,3,0,0
64,3018,3,3,0,0
42,7842,3,0,1,2
28,16331,1,2,1,0
21,3617,0,5,0,0
29,16464,1,2,0,1
51,536,2,7,1,2
44,14905,2,0,0,0
35,6007,4,4,0,0
42,19230,4,2,1,1
57,9778,3,4,1,0
46,5775,0,0,0,0
23,5237,0,4,1,0
23,16619,2,7,1,0
42,8358,3,8,1,2
38,7364,3,2,1,0
58,14845,1,4,0,0
46,10979,0,6,1,0
54,13444,1,4,0,1
46,9189,3,5,1,2
36,1748,4,3,1,0
49,614,4,8,1,2
48,1262,2,6,0,0
52,11702,0,9,1,2
29,10515,4,7,0,2
49,15076,0,3,0,0
33,17945,1,3,1,2
55,3903,4,0,1,2
56,19167,2,6,0,0
48,18667,0,7,1,1
62,12510,2,3,1,1
44,10842,0,0,0,0
22,3944,1,8,1,0
47,3975,4,2,0,0
55,863,1,5,0,0
25,13095,4,0,0,0
25,8946,2,0,1,0
33,4242,3,8,1,2
58,3110,3,6,0,2
44,1738,2,0,0,0
63,12998,0,1,1,1
59,13863,4,4,1,2
45,12816,2,6,1,0
50,2658,3,4,1,0
35,1306,2,8,1,2
24,2571,3,6,1,2
38,15156,1,6,0,0
47,14928,4,2,0,0
29,6249,1,6,0,0
30,1576,3,8,1,2
21,6734,2,0,1,2
53,16290,2,7,1,2
60,3296,0,8,0,0
57,16024,1,4,0,1
37,9535,0,7,1,0
47,3257,2,3,0,0
63,18710,3,1,1,2
47,10608,2,8,0,0
34,13595,3,3,1,1
35,2384,1,7,1,2
52,7747,1,3,0,0
40,12835,2,3,0,0
57,13084,1,6,1,2
59,1727,4,3,0,0
22,12283,4,8,1,2
52,18917,2,0,0,0
37,15834,3,0,0,0
43,4550,0,0,0,0
32,18295,0,2,0,1
37,13816,1,0,0,0
35,1610,1,3,0,0
23,3001,1,0,1,0
55,18464,2,7,1,0
27,4587,3,1,0,0
37,2386,2,9,0,0
29,9293,2,8,1,0
28,10749,0,6,1,0
37,11675,1,7,0,0
61,13347,4,7,1,2
62,19977,4,8,0,2
37,15305,0,5,1,2
43,1005,0,6,1,0
64,2227,4,4,1,0
31,506,0,6,1,2
62,8207,2,3,0,0
25,7332,4,1,1,0
30,18704,3,9,1,2
35,7640,2,6,0,0
22,1097,1,7,0,0
56,17734,3,2,1,1
58,5575,3,7,0,2
37,18295,4,5,1,2
57,15601,2,0,0,0
54,17670,4,9,0,2
56,16484,3,9,0,2
56,3291,0,8,1,0
46,12710,1,4,1,0
25,8536,3,2,0,0
61,12761,0,0,1,0
47,15044,3,7,0,2
60,10268,1,8,1,0
63,6595,1,1,1,0
29,18368,2,6,0,0
38,13433,4,0,1,0
29,17768,4,7,0,2
23,5124,2,0,1,0
63,16846,0,9,0,0
61,6806,4,1,1,0
61,9479,4,4,1,2
59,17278,3,6,0,2
49,7417,3,8,0,2
43,5384,2,3,1,0
64,18353,0,9,0,0
45,19304,0,0,1,1
49,6565,0,4,0,0
30,6472,4,9,0,2
53,4939,0,2,1,0
57,958,2,5,0,0
50,11281,1,4,0,0
42,5470,0,3,1,2
29,17057,4,7,0,2
22,3838,0,5,0,0
48,12887,4,7,1,2
51,10383,3,5,1,0
54,12432,3,9,0,2
62,2697,0,4,0,0
42,9597,4,7,1,2
57,12707,2,6,1,2
52,7148,2,8,0,0
33,17560,3,8,1,2
58,10825,1,2,1,0
23,7569,1,3,1,2
47,1100,1,3,1,0
62,3785,2,4,1,0
49,9793,3,4,0,0
62,8300,1,0,0,0
23,17494,1,8,1,2
44,15826,4,8,1,2
55,3599,2,6,1,2
49,12034,4,3,1,2
59,9360,1,8,0,0
41,2472,1,2,1,2
51,13485,1,3,0,1
39,10975,2,9,1,2
59,2205,3,9,0,2
26,9627,2,5,1,0
32,14767,1,1,1,1
25,6878,4,1,1,2
51,7459,2,9,1,2
31,2648,1,2,1,2
34,4484,0,6,0,0
57,19631,2,3,1,2
36,12605,3,4,0,0
27,3932,4,9,1,2
21,9913,1,5,0,0
30,4258,0,4,0,0
61,9133,4,4,1,2
45,3338,2,2,0,0
64,12566,0,5,0,1
30,11618,0,5,1,0
36,12851,2,0,1,2
28,9151,3,4,0,0
38,6076,1,6,0,0
45,5366,1,0,0,0
56,4695,3,9,1,2
37,8873,4,8,0,2
54,9303,2,6,1,2
48,13633,2,0,1,1
33,1522,1,5,0,0
61,5993,0,8,1,2
40,17126,0,0,1,2
27,18347,4,7,1,2
63,18652,0,8,1,0
61,6473,4,0,1,2
23,3174,1,2,1,0
60,4364,3,7,1,2
62,3071,4,9,0,2
57,19114,3,7,0,2
32,17726,3,5,1,0
48,16305,1,6,0,0
44,14731,2,5,0,0
48,7191,3,5,0,0
48,9775,2,7,0,0
49,16907,0,0,0,1
43,16380,4,2,1,2
51,10616,0,0,1,2
44,16832,4,7,0,2
21,7261,4,7,0,2
22,8563,0,0,1,2
63,16872,3,1,1,1
61,7840,3,2,0,0
46,15167,1,2,1,0
28,9339,4,5,0,0
55,6308,0,4,0,0
27,4767,1,3,1,0
37,12330,4,1,1,2
35,9853,3,6,1,2
21,7703,0,7,1,2
56,14991,0,6,1,2
43,520,1,8,1,2
34,2297,0,9,1,2
43,19255,0,8,1,0
21,13438,2,6,0,0
40,11217,0,0,1,2
43,787,1,3,1,0
35,12169,1,4,1,2
57,8978,4,7,1,2
31,12197,4,8,1,2
27,1299,4,6,0,2
44,11237,1,3,0,0
60,11768,2,7,1,2
37,6155,2,6,1,0
23,1562,4,7,1,2
63,19445,3,5,1,2
40,14333,4,6,1,2
28,12622,2,3,0,1
48,15458,4,3,0,0
35,13582,3,2,0,1
62,3120,3,2,0,0
33,9368,3,6,0,2
45,17829,1,3,1,2
44,6113,3,1,0,0
31,19458,1,0,1,2
42,1754,3,8,0,2
25,6949,1,4,0,0
49,7329,3,5,0,0
54,12539,2,9,1,2
62,3933,3,1,1,2
35,4968,1,9,1,0
33,13410,3,7,1,2
45,6050,4,6,1,2
51,17640,0,4,1,1
64,17468,1,7,1,1
22,6403,3,2,0,0
31,11418,4,3,0,0
32,6991,3,9,1,2
32,7225,2,2,0,0
41,13572,1,7,0,1
59,6215,4,9,1,2
22,3410,4,5,0,0
56,5552,4,2,1,0
48,18624,1,8,1,2
48,5556,2,8,1,0
50,7595,1,5,1,2
26,12761,4,1,1,0
53,2473,4,4,1,2
31,5734,0,4,0,0
43,3906,1,1,1,2
50,18525,2,4,0,1
47,18688,2,1,1,2
35,15236,2,6,0,1
38,5318,1,4,1,0
41,12520,3,7,0,2
22,13414,4,4,1,1
52,17452,4,7,0,2
25,3545,2,7,0,0
41,14856,4,1,0,1
49,4284,3,4,0,0
24,11589,0,7,1,0
64,17645,3,5,1,0
37,1710,1,2,0,0
21,3386,3,8,1,2
49,16356,3,1,1,2
45,865,4,9,0,2
49,13859,4,7,1,2
54,10274,4,3,0,0
41,7258,2,1,0,0
57,17323,2,9,0,0
37,17054,2,5,0,1
44,6856,4,8,0,2
27,586,1,8,0,0
48,2999,2,0,0,0
32,2593,3,6,0,2
51,19653,0,3,1,0
56,12139,3,9,1,2
58,13696,1,2,0,0
61,5002,1,0,1,0
26,17088,3,6,0,2
27,14592,0,5,1,2
61,15166,0,5,0,0
37,9630,2,2,1,2
22,14115,2,4,1,2
33,11109,0,9,0,0
57,7998,1,7,0,0
36,12092,1,9,0,0
24,6824,2,3,0,0
52,19080,1,8,0,1
29,14480,0,3,1,1
36,14910,2,9,0,0
21,14475,4,8,1,2
47,9242,2,1,0,0
40,19036,1,9,0,0
59,4553,2,6,0,0
35,11588,0,7,1,0
30,1853,1,5,0,0
28,6245,2,2,0,0
29,11703,2,9,0,0
40,10045,2,1,1,2
24,18852,4,8,0,2
38,12467,3,2,0,0
58,8523,0,7,1,0
54,8821,2,4,1,2
49,12426,2,2,0,0
60,15927,0,2,1,2
55,5892,1,3,1,2
49,11899,4,9,1,2
58,11707,1,7,0,0
26,683,2,6,1,2
57,18299,1,6,0,0
33,11611,0,4,0,0
53,5220,1,9,0,0
61,12855,3,2,1,0
42,13717,4,9,1,2
24,18347,3,3,0,0
37,1164,4,3,1,0
38,8567,3,4,0,0
62,4013,3,7,1,2
62,11702,2,7,1,2
46,10281,0,7,1,0
62,9762,2,0,1,2
40,19649,4,1,1,1
39,10867,2,8,1,2
57,8514,3,9,1,2
50,1812,0,1,1,2
43,6147,1,9,0,0
41,17997,1,2,1,2
52,9307,1,9,0,0
54,18253,4,9,1,2
42,10886,2,6,1,2
22,11187,3,1,1,0
25,8882,3,7,1,2
27,11352,2,1,1,2
41,1800,4,3,1,0
48,1622,1,6,0,0
56,9777,0,0,0,0
31,12160,3,3,1,2
55,11241,3,7,0,2
50,8868,1,0,1,0
23,6233,4,3,1,0
36,14326,0,0,1,0
34,12291,1,6,1,1
60,1418,0,0,0,0
61,9321,0,2,0,0
57,14362,3,5,0,0
44,15791,3,2,1,0
42,6094,3,2,0,0
34,18536,4,8,1,2
55,13208,0,7,0,0
24,9034,3,0,0,0
32,12728,0,8,1,0
26,17494,4,4,0,1
42,4923,3,1,0,0
34,3432,3,9,0,2
29,9088,2,3,0,0
37,2136,1,3,1,2
58,16794,3,1,1,2
45,19423,4,8,1,2
57,12309,0,2,0,0
61,19607,4,5,1,2
60,1840,3,2,0,0
36,12834,0,8,0,0
59,9136,4,7,1,2
61,5908,0,5,1,0
63,6579,3,3,1,0
36,11130,0,6,0,0
31,13012,0,4,1,2
46,3698,3,9,0,2
62,12483,3,6,1,2
60,18567,3,0,1,2
46,702,1,8,1,2
27,17627,4,1,0,0
39,12350,0,3,0,0
52,7173,4,4,1,2
45,14829,1,2,1,1
36,12546,3,9,1,2
36,15490,4,9,1,2
23,2085,1,1,0,0
33,1650,2,3,1,2
50,13019,4,3,1,1
31,6421,4,6,0,2
64,5146,1,5,1,2
24,8714,2,6,0,0
46,14641,1,0,1,2
42,4005,2,5,0,0
57,19477,1,2,1,2
60,8704,0,2,1,0
44,3436,4,7,1,2
48,1887,3,1,1,0
51,17216,2,0,1,1
43,2707,0,4,0,0
29,8669,0,7,1,0
39,13539,2,5,1,2
31,10505,3,1,1,2
41,5620,1,7,1,0
48,2604,3,3,1,0
30,14372,1,7,1,1
31,10060,0,2,0,0
57,1438,2,9,0,0
37,4033,0,2,0,0
29,11472,0,9,1,2
52,3783,0,3,1,0
52,8133,1,7,1,2
57,2928,2,5,0,0
54,16040,4,0,1,1
64,12792,1,0,0,0
46,15787,0,4,1,2
33,1522,0,1,0,0
58,7823,1,6,1,2
32,5718,1,1,0,0
33,12642,1,5,0,1
57,16519,4,2,0,0
59,4937,1,1,1,2
35,15509,3,3,0,1
53,11817,3,5,0,0
61,16569,0,3,0,1
56,2084,1,3,1,0
21,19822,2,3,0,1
50,8974,2,3,1,2
28,5961,0,4,1,2
58,4063,3,8,1,2
23,19705,1,5,0,0
64,17725,1,4,1,2
28,3058,3,7,1,2
39,9175,4,5,0,0
31,14803,4,9,1,2
56,12020,4,5,0,0
38,4186,2,2,1,0
53,7527,0,5,1,0
23,7678,1,7,1,2
40,6130,1,2,0,0
61,19233,1,2,0,1
61,4456,1,5,0,0
30,14278,0,8,1,2
38,18281,0,3,1,2
39,15998,3,5,1,2
45,16089,2,6,0,0
44,3596,0,6,0,0
25,3098,2,1,0,0
54,15766,4,3,1,2
30,15061,2,9,0,1
34,14966,1,8,1,1
57,8661,1,7,1,2
51,10707,1,0,0,0
38,800,1,4,0,0
61,6175,4,0,1,0
38,10803,4,3,1,2
45,2951,1,8,0,0
31,3035,4,3,1,2
29,1381,4,1,0,0
42,4593,0,7,0,0
45,19861,2,7,1,1
56,14072,3,6,0,2
38,18990,2,8,0,0
60,5514,2,7,0,0
47,12177,2,6,1,1
24,17891,3,8,1,2
53,7364,1,3,1,0
46,13314,2,4,0,1
38,14010,1,5,0,0
41,16729,4,6,0,2
34,19404,0,4,0,1
48,12496,0,4,0,0
45,11859,0,1,1,2
40,17442,1,6,0,1
33,13848,3,1,0,0
38,7552,4,4,1,0
42,12787,2,4,0,0
41,11208,0,7,0,0
34,4960,1,4,1,2
46,10559,0,0,1,2
30,12659,2,5,0,0
43,18123,3,2,0,0
26,11819,0,3,1,2
41,3715,3,2,1,0
55,19759,1,1,0,1
56,11772,3,9,1,2
51,6098,4,2,1,0
53,15211,3,5,0,0
23,8001,3,8,1,2
36,7715,3,3,1,0
49,16869,0,9,1,2
56,17417,0,4,1,2
46,10716,1,9,0,0
58,7773,3,4,1,2
33,17333,3,0,1,1
27,3879,3,8,1,2
24,15070,1,8,0,1
46,11888,4,9,1,2
50,17154,2,1,0,0
33,8701,1,8,0,0
55,16724,3,3,0,0
53,796,0,8,1,2
36,15286,2,9,1,1
31,1861,3,1,0,0
53,13026,3,3,1,0
50,4307,1,2,1,2
28,19287,0,3,0,0
32,15501,0,5,1,0
42,2540,0,4,0,0
43,17894,4,6,1,2
